Último Dia Com,Papel,Descrição/Emissor,Tipo,Tipo do Provento,Valor Provento,Último Preço Com,Provento Por,Data de Pagamento
02/27/2026,ITUB3,ITAUUNIBANCO,ON,JRS CAP PRÓPRIO,0.01818200,43.58,1,04/01/2026
02/27/2026,ITUB4,ITAUUNIBANCO,PN,JRS CAP PRÓPRIO,0.01818200,46.78,1,04/01/2026
02/26/2026,JHSF3,JHSF PART,ON,DIVIDENDO,0.06854388,10.08,1,03/09/2026
02/26/2026,ISAE3,ISA ENERGIA,ON,JRS CAP PRÓPRIO,0.25055300,35.10,1,03/31/2026
02/26/2026,ISAE4,ISA ENERGIA,PN,JRS CAP PRÓPRIO,0.25055300,29.08,1,03/31/2026
02/23/2026,BBAS12,BRASIL,ON SJ,JRS CAP PRÓPRIO,0.21630429,,1,03/05/2026
02/23/2026,BBAS12,BRASIL,ON SJ,JRS CAP PRÓPRIO,0.21630429,,1,03/05/2026
02/23/2026,BBAS3,BRASIL,ON,JRS CAP PRÓPRIO,0.21630429,26.83,1,03/05/2026
02/23/2026,VIVT3,TELEF BRASIL,ON,JRS CAP PRÓPRIO,0.10170214,42.03,1,04/30/2027
02/23/2026,BBAS12,BRASIL,ON SJ,RENDIMENTO,0.00518760,,1,03/05/2026
02/23/2026,BBAS12,BRASIL,ON SJ,RENDIMENTO,0.00518760,,1,03/05/2026
02/23/2026,BBAS3,BRASIL,ON,RENDIMENTO,0.00518760,26.83,1,03/05/2026
02/20/2026,INBR32,INTER CO,DR2,DIVIDENDO,0.59468939,47.67,1,03/13/2026
02/19/2026,ALOS3,ALLOS,ON,DIVIDENDO,0.29247977,31.64,1,03/03/2026
02/19/2026,IGTI3,IGUATEMI S.A,ON,DIVIDENDO,0.02407431,3.35,1,03/05/2026
02/19/2026,IGTI4,IGUATEMI S.A,PN,DIVIDENDO,0.07222294,12.71,1,03/05/2026
02/19/2026,MDIA3,M.DIASBRANCO,ON,DIVIDENDO,0.03000000,25.43,1,02/27/2026
02/19/2026,IGTI11,IGUATEMI S.A,UNT,DIVIDENDO,0.16852020,3.35,1,03/05/2026
02/18/2026,P2AX34,PATRIA INVST,DRN,DIVIDENDO,0.38074270,36.32,1,03/18/2026
02/18/2026,PPAR3,POLPAR,ON,REST CAP DIN,5.74321737,,1,02/20/2026
02/12/2026,BBSE3,BBSEGURIDADE,ON,DIVIDENDO,2.60680664,37.76,1,03/02/2026
02/12/2026,BBSE3,BBSEGURIDADE,ON,RENDIMENTO,0.05684163,37.76,1,03/02/2026
02/09/2026,ODER3,ODERICH,ON,JRS CAP PRÓPRIO,0.08900000,,1,05/29/2026
02/09/2026,ODER3,ODERICH,ON,JRS CAP PRÓPRIO,0.08900000,,1,06/30/2026
02/09/2026,ODER3,ODERICH,ON,JRS CAP PRÓPRIO,0.08900000,,1,07/31/2026
02/09/2026,ODER3,ODERICH,ON,JRS CAP PRÓPRIO,0.08900000,,1,08/31/2026
02/09/2026,ODER3,ODERICH,ON,JRS CAP PRÓPRIO,0.08900000,,1,09/30/2026
02/09/2026,ODER4,ODERICH,PN,JRS CAP PRÓPRIO,0.08900000,65.01,1,05/29/2026
02/09/2026,ODER4,ODERICH,PN,JRS CAP PRÓPRIO,0.08900000,65.01,1,06/30/2026
02/09/2026,ODER4,ODERICH,PN,JRS CAP PRÓPRIO,0.08900000,65.01,1,07/31/2026
02/09/2026,ODER4,ODERICH,PN,JRS CAP PRÓPRIO,0.08900000,65.01,1,08/31/2026
02/09/2026,ODER4,ODERICH,PN,JRS CAP PRÓPRIO,0.08900000,65.01,1,09/30/2026
02/09/2026,LWSA3,LOCAWEB,ON,REST CAP DIN,0.25473591,4.53,1,02/20/2026
02/04/2026,CURY3,CURY S/A,ON,DIVIDENDO,0.09738755,35.93,1,12/31/9999
02/04/2026,CURY3,CURY S/A,ON,DIVIDENDO,0.35708768,35.93,1,04/07/2026
02/02/2026,LAVV3,LAVVI,ON,DIVIDENDO,0.86985731,17.80,1,12/31/9999
02/02/2026,LAVV3,LAVVI,ON,DIVIDENDO,0.15350423,17.80,1,03/17/2026
02/02/2026,BBDC3,BRADESCO,ON,JRS CAP PRÓPRIO,0.01724983,18.52,1,03/02/2026
02/02/2026,BBDC4,BRADESCO,PN,JRS CAP PRÓPRIO,0.01897481,21.58,1,03/02/2026
02/02/2026,BEES3,BANESTES,ON,JRS CAP PRÓPRIO,0.02877664,8.22,1,03/02/2026
02/02/2026,BEES4,BANESTES,PN,JRS CAP PRÓPRIO,0.02877664,8.35,1,03/02/2026
01/30/2026,ALLD3,ALLIED,ON,JRS CAP PRÓPRIO,0.42082241,8.37,1,03/31/2026
01/30/2026,ITUB3,ITAUUNIBANCO,ON,JRS CAP PRÓPRIO,0.01818200,41.94,1,03/02/2026
01/30/2026,ITUB4,ITAUUNIBANCO,PN,JRS CAP PRÓPRIO,0.01818200,45.50,1,03/02/2026
01/29/2026,JHSF3,JHSF PART,ON,DIVIDENDO,0.06854388,9.63,1,02/09/2026
01/29/2026,ISAE3,ISA ENERGIA,ON,JRS CAP PRÓPRIO,0.25055300,34.37,1,02/25/2026
01/29/2026,ISAE4,ISA ENERGIA,PN,JRS CAP PRÓPRIO,0.25055300,28.14,1,02/25/2026
01/26/2026,MTRE3,MITRE REALTY,ON,DIVIDENDO,0.04254321,4.22,1,02/04/2026
01/26/2026,PAGS34,PAGSEGURO,DRN,DIVIDENDO,0.12760911,11.90,1,03/05/2026
01/22/2026,MDIA3,M.DIASBRANCO,ON,DIVIDENDO,0.03000000,25.34,1,01/30/2026
01/21/2026,ALOS3,ALLOS,ON,DIVIDENDO,0.29247977,29.14,1,02/03/2026
01/21/2026,BGIP3,BANESE,ON,JRS CAP PRÓPRIO,0.88395292,45.13,1,02/06/2026
01/21/2026,BGIP4,BANESE,PN,JRS CAP PRÓPRIO,0.97234821,39.00,1,02/06/2026
01/20/2026,JHSF3,JHSF PART,ON,DIVIDENDO,0.06854388,8.77,1,01/29/2026
01/20/2026,SANB3,SANTANDER BR,ON,JRS CAP PRÓPRIO,0.25517315,16.63,1,02/05/2026
01/20/2026,SANB4,SANTANDER BR,PN,JRS CAP PRÓPRIO,0.28069047,17.38,1,02/05/2026
01/20/2026,SANB99,SANTANDER BR,UNT,JRS CAP PRÓPRIO,0.53586362,16.63,1,02/05/2026
01/19/2026,RDNI3,RNI,ON,REST CAP DIN,2.13000000,2.14,1,12/31/9999
01/15/2026,PNVL3,DIMED,ON,JRS CAP PRÓPRIO,0.05377053,12.67,1,12/31/9999
01/15/2026,PNVL3,DIMED,ON,JRS CAP PRÓPRIO,0.04704922,12.67,1,12/31/9999
01/15/2026,PNVL3,DIMED,ON,JRS CAP PRÓPRIO,0.04704922,12.67,1,12/31/9999
01/08/2026,ARML3,ARMAC,ON,DIVIDENDO,0.30359136,4.58,1,12/30/2026
01/08/2026,PINE3,PINE,ON,DIVIDENDO,0.02718410,12.67,1,01/16/2026
01/08/2026,PINE4,PINE,PN,DIVIDENDO,0.02718410,13.10,1,01/16/2026
01/08/2026,RECV3,PETRORECONCA,ON,DIVIDENDO,0.34132300,11.01,1,12/31/2026
01/08/2026,RECV3,PETRORECONCA,ON,DIVIDENDO,0.34132300,11.01,1,12/31/2027
01/08/2026,RECV3,PETRORECONCA,ON,DIVIDENDO,0.34132200,11.01,1,12/31/2028
01/08/2026,ARML3,ARMAC,ON,JRS CAP PRÓPRIO,0.10091005,4.58,1,12/31/9999
01/08/2026,PINE3,PINE,ON,JRS CAP PRÓPRIO,0.10226420,12.67,1,01/16/2026
01/08/2026,PINE4,PINE,PN,JRS CAP PRÓPRIO,0.10226420,13.10,1,01/16/2026
01/08/2026,VITT3,VITTIA,ON,JRS CAP PRÓPRIO,0.03225465,4.70,1,05/11/2026
01/08/2026,WLMM3,WLM IND COM,ON,JRS CAP PRÓPRIO,0.32552920,19.62,1,02/27/2026
01/08/2026,WLMM4,WLM IND COM,PN,JRS CAP PRÓPRIO,0.35808210,21.18,1,02/27/2026
01/07/2026,ODER3,ODERICH,ON,JRS CAP PRÓPRIO,0.05300000,,1,05/29/2026
01/07/2026,ODER3,ODERICH,ON,JRS CAP PRÓPRIO,0.05300000,,1,06/30/2026
01/07/2026,ODER3,ODERICH,ON,JRS CAP PRÓPRIO,0.05300000,,1,07/31/2026
01/07/2026,ODER3,ODERICH,ON,JRS CAP PRÓPRIO,0.05300000,,1,08/31/2026
01/07/2026,ODER3,ODERICH,ON,JRS CAP PRÓPRIO,0.05300000,,1,09/30/2026
01/07/2026,ODER4,ODERICH,PN,JRS CAP PRÓPRIO,0.05300000,119.78,1,05/29/2026
01/07/2026,ODER4,ODERICH,PN,JRS CAP PRÓPRIO,0.05300000,119.78,1,06/30/2026
01/07/2026,ODER4,ODERICH,PN,JRS CAP PRÓPRIO,0.05300000,119.78,1,07/31/2026
01/07/2026,ODER4,ODERICH,PN,JRS CAP PRÓPRIO,0.05300000,119.78,1,08/31/2026
01/07/2026,ODER4,ODERICH,PN,JRS CAP PRÓPRIO,0.05300000,119.78,1,09/30/2026
01/06/2026,POSI3,POSITIVO TEC,ON,DIVIDENDO,0.17958384,4.29,1,01/30/2026
01/06/2026,ASAI3,ASSAI,ON,JRS CAP PRÓPRIO,0.10434461,7.89,1,06/26/2026
01/05/2026,HBOR3,HELBOR,ON,DIVIDENDO,0.13188276,2.44,1,12/31/9999
01/05/2026,MLAS3,MULTILASER,ON,DIVIDENDO,0.05046966,1.42,1,01/13/2026
01/02/2026,CXSE3,CAIXA SEGURI,ON,DIVIDENDO,0.35000000,16.54,1,01/16/2026
01/02/2026,CMIN3,CSN MINERACA,ON,DIVIDENDO,0.04781110,5.30,1,12/31/2026
01/02/2026,BEES3,BANESTES,ON,JRS CAP PRÓPRIO,0.02877664,8.14,1,02/02/2026
01/02/2026,BEES4,BANESTES,PN,JRS CAP PRÓPRIO,0.02877664,8.14,1,02/02/2026
01/02/2026,BBDC3,BRADESCO,ON,JRS CAP PRÓPRIO,0.01724983,15.64,1,02/02/2026
01/02/2026,BBDC4,BRADESCO,PN,JRS CAP PRÓPRIO,0.01897481,15.64,1,02/02/2026
01/02/2026,CMIN3,CSN MINERACA,ON,JRS CAP PRÓPRIO,0.03019082,5.30,1,12/31/2026
01/02/2026,CATA3,IND CATAGUAS,ON,JRS CAP PRÓPRIO,6.86590000,,1,02/27/2026
01/02/2026,CATA4,IND CATAGUAS,PN,JRS CAP PRÓPRIO,8.98260000,,1,02/27/2026
01/02/2026,SANB3,SANTANDER BR,ON,JRS CAP PRÓPRIO,0.07910368,16.53,1,02/05/2026
01/02/2026,SANB4,SANTANDER BR,PN,JRS CAP PRÓPRIO,0.08701405,17.19,1,02/05/2026
01/02/2026,SANB99,SANTANDER BR,UNT,JRS CAP PRÓPRIO,0.16611772,33.73,1,02/05/2026
01/02/2026,CXSE3,CAIXA SEGURI,ON,RENDIMENTO,0.00212840,16.54,1,01/16/2026
12/30/2025,BMEB3,MERCANTIL,ON,DIVIDENDO,1.66027400,69.50,1,01/14/2026
12/30/2025,BMEB4,MERCANTIL,PN,DIVIDENDO,1.82630300,72.38,1,01/14/2026
12/30/2025,CPLE3,COPEL,ON,DIVIDENDO,0.45453469,13.08,1,06/30/2026
12/30/2025,EGGY3,GRANJA FARIA,ON,DIVIDENDO,0.00334542,,1,12/31/2026
12/30/2025,ESPA3,ESPACOLASER,ON,DIVIDENDO,0.00974715,1.04,1,04/28/2026
12/30/2025,ESPA3,ESPACOLASER,ON,DIVIDENDO,0.02784900,1.04,1,01/07/2026
12/30/2025,HBRE3,HBR REALTY,ON,DIVIDENDO,0.29135716,4.61,1,12/31/9999
12/30/2025,HBRE3,HBR REALTY,ON,DIVIDENDO,0.87407147,4.61,1,12/31/9999
12/30/2025,MDNE3,MOURA DUBEUX,ON,DIVIDENDO,0.59183509,27.45,1,03/13/2026
12/30/2025,MDNE3,MOURA DUBEUX,ON,DIVIDENDO,0.59183509,27.45,1,03/13/2026
12/30/2025,MDNE3,MOURA DUBEUX,ON,DIVIDENDO,0.59183509,27.45,1,09/30/2026
12/30/2025,MDNE3,MOURA DUBEUX,ON,DIVIDENDO,0.59183509,27.45,1,12/30/2026
12/30/2025,MDNE3,MOURA DUBEUX,ON,DIVIDENDO,0.59183509,27.45,1,03/31/2027
12/30/2025,MDNE3,MOURA DUBEUX,ON,DIVIDENDO,0.61160445,27.45,1,09/30/2027
12/30/2025,MDNE3,MOURA DUBEUX,ON,DIVIDENDO,0.59183509,27.45,1,06/30/2027
12/30/2025,PFRM3,PROFARMA,ON,DIVIDENDO,0.31808024,9.13,1,01/15/2026
12/30/2025,TECN3,TECHNOS,ON,DIVIDENDO,0.24629500,7.43,1,02/02/2026
12/30/2025,TECN3,TECHNOS,ON,DIVIDENDO,0.16493330,7.43,1,12/31/9999
12/30/2025,TPIS3,TRIUNFO PART,ON,DIVIDENDO,0.54888665,5.37,1,12/31/9999
12/30/2025,TTEN3,3TENTOS,ON,DIVIDENDO,0.18221917,16.50,1,01/13/2026
12/30/2025,AFLT3,AFLUENTE T,ON,JRS CAP PRÓPRIO,0.12526017,7.18,1,05/20/2026
12/30/2025,B3SA3,B3,ON,JRS CAP PRÓPRIO,0.08252953,13.89,1,01/12/2026
12/30/2025,B3SA3,B3,ON,JRS CAP PRÓPRIO,0.07448514,13.89,1,01/12/2026
12/30/2025,B3SA3,B3,ON,JRS CAP PRÓPRIO,0.07448514,13.89,1,04/13/2026
12/30/2025,B3SA3,B3,ON,JRS CAP PRÓPRIO,0.07448514,13.89,1,07/07/2026
12/30/2025,B3SA3,B3,ON,JRS CAP PRÓPRIO,0.07448514,13.89,1,10/07/2026
12/30/2025,CEEB3,COELBA,ON,JRS CAP PRÓPRIO,0.44906515,45.45,1,12/31/9999
12/30/2025,CEEB5,COELBA,PNA,JRS CAP PRÓPRIO,0.44906515,45.00,1,12/31/9999
12/30/2025,CEEB6,COELBA,PNB,JRS CAP PRÓPRIO,0.49397167,,1,12/31/9999
12/30/2025,CPLE3,COPEL,ON,JRS CAP PRÓPRIO,0.37036160,13.08,1,01/19/2026
12/30/2025,EKTR3,ELEKTRO,ON,JRS CAP PRÓPRIO,0.13098495,49.00,1,12/31/9999
12/30/2025,EKTR4,ELEKTRO,PN,JRS CAP PRÓPRIO,0.14408345,38.41,1,12/31/9999
12/30/2025,EUCA3,EUCATEX,ON,JRS CAP PRÓPRIO,1.02266000,25.00,1,12/31/9999
12/30/2025,EUCA4,EUCATEX,PN,JRS CAP PRÓPRIO,1.12495000,19.00,1,12/31/9999
12/30/2025,ITUB3,ITAUUNIBANCO,ON,JRS CAP PRÓPRIO,0.01765000,36.35,1,02/02/2026
12/30/2025,ITUB4,ITAUUNIBANCO,PN,JRS CAP PRÓPRIO,0.01818200,39.23,1,02/02/2026
12/30/2025,ROMI3,ROMI,ON,JRS CAP PRÓPRIO,0.18000000,8.02,1,12/31/2026
12/30/2025,SAPR3,SANEPAR,ON,JRS CAP PRÓPRIO,0.10229867,9.00,1,06/26/2026
12/30/2025,SAPR4,SANEPAR,PN,JRS CAP PRÓPRIO,0.11252854,7.83,1,06/26/2026
12/30/2025,SAPR11,SANEPAR,UNT,JRS CAP PRÓPRIO,0.55241281,40.18,1,06/26/2026
12/29/2025,BMKS3,BIC MONARK,ON,DIVIDENDO,20.00000000,389.50,1,12/31/9999
12/29/2025,FIQE3,UNIFIQUE,ON,DIVIDENDO,0.07788061,5.70,1,03/16/2026
12/29/2025,FIQE3,UNIFIQUE,ON,DIVIDENDO,0.07788061,5.70,1,10/16/2026
12/29/2025,FIQE3,UNIFIQUE,ON,DIVIDENDO,0.09204072,5.70,1,03/16/2027
12/29/2025,FIQE3,UNIFIQUE,ON,DIVIDENDO,0.09204072,5.70,1,10/15/2027
12/29/2025,FIQE3,UNIFIQUE,ON,DIVIDENDO,0.11328089,5.70,1,03/16/2028
12/29/2025,FIQE3,UNIFIQUE,ON,DIVIDENDO,0.11328089,5.70,1,10/16/2028
12/29/2025,GEPA3,GER PARANAP,ON,DIVIDENDO,1.74007505,34.50,1,12/31/2026
12/29/2025,GEPA3,GER PARANAP,ON,DIVIDENDO,1.04970052,34.50,1,12/31/2026
12/29/2025,GEPA3,GER PARANAP,ON,DIVIDENDO,1.04970052,34.50,1,12/31/2027
12/29/2025,GEPA3,GER PARANAP,ON,DIVIDENDO,1.04970053,34.50,1,12/31/2028
12/29/2025,GEPA4,GER PARANAP,PN,DIVIDENDO,1.74007505,34.95,1,12/31/2026
12/29/2025,GEPA4,GER PARANAP,PN,DIVIDENDO,1.04970052,34.95,1,12/31/2026
12/29/2025,GEPA4,GER PARANAP,PN,DIVIDENDO,1.04970052,34.95,1,12/31/2027
12/29/2025,GEPA4,GER PARANAP,PN,DIVIDENDO,1.04970053,34.95,1,12/31/2028
12/29/2025,JSLG3,JSL,ON,DIVIDENDO,1.48030000,7.52,1,12/31/2026
12/29/2025,MMAQ3,MINASMAQUINA,ON,DIVIDENDO,670.35181300,,1,04/30/2026
12/29/2025,MMAQ4,MINASMAQUINA,PN,DIVIDENDO,670.35181300,,1,04/30/2026
12/29/2025,PLPL3,PLANOEPLANO,ON,DIVIDENDO,0.49282987,13.89,1,07/01/2026
12/29/2025,RBNS3,RODOBENS,ON,DIVIDENDO,0.31452954,,1,12/31/2028
12/29/2025,RBNS4,RODOBENS,PN,DIVIDENDO,0.31452954,,1,12/31/2028
12/29/2025,RPAD5,ALFA HOLDING,PNA,DIVIDENDO,0.49055825,7.39,1,02/16/2026
12/29/2025,SHUL3,SCHULZ,ON,DIVIDENDO,0.07958812,,1,09/30/2026
12/29/2025,SHUL3,SCHULZ,ON,DIVIDENDO,0.09285281,,1,09/30/2027
12/29/2025,SHUL3,SCHULZ,ON,DIVIDENDO,0.09285281,,1,09/29/2028
12/29/2025,RBNS11,RODOBENS,UNT,DIVIDENDO,0.94358862,,1,12/31/2028
12/29/2025,ABCB4,ABC BRASIL,PN,JRS CAP PRÓPRIO,1.53200000,25.16,1,02/11/2026
12/29/2025,BBDC3,BRADESCO,ON,JRS CAP PRÓPRIO,0.35119075,15.85,1,07/31/2026
12/29/2025,BBDC4,BRADESCO,PN,JRS CAP PRÓPRIO,0.38630982,18.49,1,07/31/2026
12/29/2025,BPAC3,BTGP BANCO,ON,JRS CAP PRÓPRIO,0.04945853,35.49,1,02/13/2026
12/29/2025,BPAC5,BTGP BANCO,PNA,JRS CAP PRÓPRIO,0.04945853,11.11,1,02/13/2026
12/29/2025,EQTL3,EQUATORIAL,ON,JRS CAP PRÓPRIO,0.13329263,38.50,1,12/31/9999
12/29/2025,ISAE3,ISA ENERGIA,ON,JRS CAP PRÓPRIO,0.25055300,34.00,1,01/28/2026
12/29/2025,ISAE4,ISA ENERGIA,PN,JRS CAP PRÓPRIO,0.25055300,27.37,1,01/28/2026
12/29/2025,JSLG3,JSL,ON,JRS CAP PRÓPRIO,0.43122705,7.52,1,02/02/2026
12/29/2025,MULT3,MULTIPLAN,ON,JRS CAP PRÓPRIO,0.30654243,27.30,1,12/30/2026
12/29/2025,RBNS3,RODOBENS,ON,JRS CAP PRÓPRIO,0.10169788,,1,12/31/2028
12/29/2025,RBNS4,RODOBENS,PN,JRS CAP PRÓPRIO,0.10169788,,1,12/31/2028
12/29/2025,SHUL3,SCHULZ,ON,JRS CAP PRÓPRIO,0.09484251,,1,02/25/2026
12/29/2025,SHUL4,SCHULZ,PN,JRS CAP PRÓPRIO,0.10432676,5.05,1,02/25/2026
12/29/2025,VIVT3,TELEF BRASIL,ON,JRS CAP PRÓPRIO,0.10952538,33.04,1,04/14/2026
12/29/2025,RBNS11,RODOBENS,UNT,JRS CAP PRÓPRIO,0.30509365,,1,12/31/2028
12/29/2025,BPAC11,BTGP BANCO,UNT,JRS CAP PRÓPRIO,0.14837560,52.44,1,02/13/2026
12/26/2025,ALUP3,ALUPAR,ON,DIVIDENDO,0.11000000,12.18,1,02/12/2026
12/26/2025,ALUP4,ALUPAR,PN,DIVIDENDO,0.11000000,10.25,1,02/12/2026
12/26/2025,BRQB3,BRQ,ON,DIVIDENDO,0.39280271,,1,12/29/2025
12/26/2025,GRND3,GRENDENE,ON,DIVIDENDO,0.19950398,5.66,1,09/09/2026
12/26/2025,GRND3,GRENDENE,ON,DIVIDENDO,0.22169017,5.66,1,06/10/2026
12/26/2025,GRND3,GRENDENE,ON,DIVIDENDO,0.22169017,5.66,1,03/18/2026
12/26/2025,GRND3,GRENDENE,ON,DIVIDENDO,0.44338033,5.66,1,01/14/2026
12/26/2025,PTCA3,PRATICA,ON,DIVIDENDO,2.38447871,,1,03/31/2028
12/26/2025,PTCA3,PRATICA,ON,DIVIDENDO,2.38447871,,1,03/31/2027
12/26/2025,PTCA3,PRATICA,ON,DIVIDENDO,2.38447871,,1,03/31/2026
12/26/2025,SHUL4,SCHULZ,PN,DIVIDENDO,0.10213809,5.22,1,09/29/2028
12/26/2025,SHUL4,SCHULZ,PN,DIVIDENDO,0.10213809,5.22,1,09/30/2027
12/26/2025,SHUL4,SCHULZ,PN,DIVIDENDO,0.08754693,5.22,1,09/30/2026
12/26/2025,TRIS3,TRISUL,ON,DIVIDENDO,0.14274479,6.50,1,06/30/2026
12/26/2025,TRIS3,TRISUL,ON,DIVIDENDO,0.14274479,6.50,1,05/31/2026
12/26/2025,TRIS3,TRISUL,ON,DIVIDENDO,0.14274479,6.50,1,04/30/2026
12/26/2025,WIZC3,WIZ CO,ON,DIVIDENDO,0.31609119,9.09,1,12/31/2026
12/26/2025,WLMM3,WLM IND COM,ON,DIVIDENDO,0.31250802,20.40,1,06/30/2028
12/26/2025,WLMM3,WLM IND COM,ON,DIVIDENDO,0.31250802,20.40,1,06/30/2027
12/26/2025,WLMM3,WLM IND COM,ON,DIVIDENDO,0.31250802,20.40,1,06/30/2026
12/26/2025,WLMM4,WLM IND COM,PN,DIVIDENDO,0.34375882,20.64,1,06/30/2028
12/26/2025,WLMM4,WLM IND COM,PN,DIVIDENDO,0.34375882,20.64,1,06/30/2027
12/26/2025,WLMM4,WLM IND COM,PN,DIVIDENDO,0.34375882,20.64,1,06/30/2026
12/26/2025,YDUQ3,YDUQS PART,ON,DIVIDENDO,0.56914310,12.56,1,02/27/2026
12/26/2025,ALUP11,ALUPAR,UNT,DIVIDENDO,0.33000000,31.98,1,02/12/2026
12/26/2025,BRSR3,BANRISUL,ON,JRS CAP PRÓPRIO,0.44004976,16.66,1,01/09/2026
12/26/2025,BRSR5,BANRISUL,PNA,JRS CAP PRÓPRIO,0.46253751,15.30,1,01/09/2026
12/26/2025,BRSR6,BANRISUL,PNB,JRS CAP PRÓPRIO,0.44004976,15.26,1,01/09/2026
12/26/2025,HYPE3,HYPERA,ON,JRS CAP PRÓPRIO,0.29250000,23.36,1,12/31/9999
12/26/2025,LTEL3B,LITEL,ON,JRS CAP PRÓPRIO,0.08352846,,1,01/07/2026
12/26/2025,PSSA3,PORTO SEGURO,ON,JRS CAP PRÓPRIO,0.53760384,47.91,1,04/10/2026
12/23/2025,COGN3,COGNA ON,ON,DIVIDENDO,0.06614591,3.62,1,02/13/2026
12/23/2025,COGN3,COGNA ON,ON,DIVIDENDO,0.04858806,3.62,1,12/20/2028
12/23/2025,PEAB3,PAR AL BAHIA,ON,DIVIDENDO,0.39429803,37.55,1,01/12/2026
12/23/2025,PEAB4,PAR AL BAHIA,PN,DIVIDENDO,0.43372783,37.65,1,01/12/2026
12/23/2025,SOND3,SONDOTECNICA,ON,DIVIDENDO,8.55820215,48.00,1,12/31/9999
12/23/2025,SOND5,SONDOTECNICA,PNA,DIVIDENDO,9.41402237,75.00,1,12/31/9999
12/23/2025,SOND6,SONDOTECNICA,PNB,DIVIDENDO,9.41402237,68.00,1,12/31/9999
12/23/2025,TEND3,TENDA,ON,DIVIDENDO,0.82520577,24.95,1,01/07/2026
12/23/2025,CEAB3,CEA MODAS,ON,JRS CAP PRÓPRIO,0.52159962,13.16,1,08/31/2026
12/23/2025,CMIG3,CEMIG,ON,JRS CAP PRÓPRIO,0.11840132,14.09,1,06/30/2026
12/23/2025,CMIG4,CEMIG,PN,JRS CAP PRÓPRIO,0.11840132,11.15,1,06/30/2026
12/23/2025,CMIG3,CEMIG,ON,JRS CAP PRÓPRIO,0.11840132,14.09,1,12/30/2026
12/23/2025,CMIG4,CEMIG,PN,JRS CAP PRÓPRIO,0.11840132,11.15,1,12/30/2026
12/23/2025,OFSA3,OUROFINO S/A,ON,JRS CAP PRÓPRIO,0.92992796,23.31,1,04/30/2026
12/23/2025,PGMN3,PAGUE MENOS,ON,JRS CAP PRÓPRIO,0.25768973,6.08,1,02/02/2026
12/23/2025,SBSP3,SABESP,ON,JRS CAP PRÓPRIO,2.64429093,141.03,1,04/30/2026
12/23/2025,TFCO4,TRACK FIELD,PN,JRS CAP PRÓPRIO,0.06948355,15.95,1,05/29/2026
12/23/2025,VITT3,VITTIA,ON,JRS CAP PRÓPRIO,0.04514632,4.63,1,05/11/2026
12/22/2025,CMIG3,CEMIG,ON,DIVIDENDO,0.14587483,14.13,1,12/30/2025
12/22/2025,CMIG4,CEMIG,PN,DIVIDENDO,0.14587483,11.04,1,12/30/2025
12/22/2025,RIAA3,RIACHUELO,ON,DIVIDENDO,1.74937008,11.14,1,12/30/2025
12/22/2025,RIAA3,RIACHUELO,ON,DIVIDENDO,0.39999316,11.14,1,12/30/2025
12/22/2025,MTRE3,MITRE REALTY,ON,DIVIDENDO,0.04254321,3.60,1,01/07/2026
12/22/2025,PETR3,PETROBRAS,ON,DIVIDENDO,0.29642144,32.84,1,03/20/2026
12/22/2025,PETR4,PETROBRAS,PN,DIVIDENDO,0.29642144,31.10,1,03/20/2026
12/22/2025,RSUL3,RIOSULENSE,ON,DIVIDENDO,2.12207681,,1,02/12/2026
12/22/2025,RSUL4,RIOSULENSE,PN,DIVIDENDO,2.50933405,68.47,1,02/12/2026
12/22/2025,VULC3,VULCABRAS,ON,DIVIDENDO,0.65000000,19.98,1,12/30/2025
12/22/2025,BMGB3,BANCO BMG,ON,JRS CAP PRÓPRIO,0.14700000,,1,01/14/2026
12/22/2025,BMGB4,BANCO BMG,PN,JRS CAP PRÓPRIO,0.14700000,4.84,1,01/14/2026
12/22/2025,CASN3,CASAN,ON,JRS CAP PRÓPRIO,0.02888850,8.49,1,12/31/9999
12/22/2025,CASN4,CASAN,PN,JRS CAP PRÓPRIO,0.03177735,,1,12/31/9999
12/22/2025,CSMG3,COPASA,ON,JRS CAP PRÓPRIO,0.36405722,43.18,1,12/31/9999
12/22/2025,RIAA3,RIACHUELO,ON,JRS CAP PRÓPRIO,0.82658586,11.14,1,01/05/2026
12/22/2025,PETR3,PETROBRAS,ON,JRS CAP PRÓPRIO,0.17518233,32.84,1,03/20/2026
12/22/2025,PETR3,PETROBRAS,ON,JRS CAP PRÓPRIO,0.47160378,32.84,1,02/20/2026
12/22/2025,PETR4,PETROBRAS,PN,JRS CAP PRÓPRIO,0.17518233,31.10,1,03/20/2026
12/22/2025,PETR4,PETROBRAS,PN,JRS CAP PRÓPRIO,0.47160378,31.10,1,02/20/2026
12/22/2025,TIMS3,TIM,ON,JRS CAP PRÓPRIO,0.17579681,21.58,1,06/30/2026
12/22/2025,PETR3,PETROBRAS,ON,RENDIMENTO,0.00892089,32.84,1,02/20/2026
12/22/2025,PETR4,PETROBRAS,PN,RENDIMENTO,0.00892089,31.10,1,02/20/2026
12/22/2025,PETR3,PETROBRAS,ON,RENDIMENTO,0.00895486,32.84,1,03/20/2026
12/22/2025,PETR3,PETROBRAS,ON,RENDIMENTO,0.00529224,32.84,1,03/20/2026
12/22/2025,PETR4,PETROBRAS,PN,RENDIMENTO,0.00895486,31.10,1,03/20/2026
